date,shipping_wh,country_code,items_per_cross_docking_cd_item
2023-09-26,1,FI,3.02
2023-09-26,2,FI,3.02
2023-09-26,3,FI,3.02
2023-09-26,4,FI,3.02
2023-09-26,1,FR,2.35
2023-09-26,2,FR,2.35
2023-09-26,3,FR,2.35
2023-09-26,4,FR,2.35
2023-09-26,1,GR,2.19
2023-09-26,2,GR,2.19
2023-09-26,3,GR,2.19
2023-09-26,4,GR,2.19
2023-09-26,1,HR,2.17
2023-09-26,2,HR,2.17
2023-09-26,3,HR,2.17
2023-09-26,4,HR,2.17
2023-09-26,1,HU,2.35
2023-09-26,2,HU,2.35
2023-09-26,3,HU,2.35
2023-09-26,4,HU,2.35
2023-09-26,1,IE,1.67
2023-09-26,2,IE,1.67
2023-09-26,3,IE,1.67
2023-09-26,4,IE,1.67
2023-09-26,1,IL,1.2
2023-09-26,2,IL,1.2
2023-09-26,3,IL,1.2
2023-09-26,4,IL,1.2
2023-09-26,1,IT,1.2
2023-09-26,2,IT,1.2
2023-09-26,3,IT,1.2
2023-09-26,4,IT,1.2
2023-09-26,1,LT,1.9
2023-09-26,2,LT,1.9
2023-09-26,3,LT,1.9
2023-09-26,4,LT,1.9
2023-09-26,1,LU,1.2
2023-09-26,2,LU,1.2
2023-09-26,3,LU,1.2
2023-09-26,4,LU,1.2
2023-09-26,1,LV,1.9
2023-09-26,2,LV,1.9
2023-09-26,3,LV,1.9
2023-09-26,4,LV,1.9
2023-09-26,1,NL,2.79
2023-09-26,2,NL,2.79
2023-09-26,3,NL,2.79
2023-09-26,4,NL,2.79
2023-09-26,1,NO,1.5
2023-09-26,2,NO,1.5
2023-09-26,3,NO,1.5
2023-09-26,4,NO,1.5
2023-09-26,1,PL,1.99
2023-09-26,2,PL,1.99
2023-09-26,3,PL,1.99
2023-09-26,4,PL,1.99
2023-09-26,1,PT,2.1
2023-09-26,2,PT,2.1
2023-09-26,3,PT,2.1
2023-09-26,4,PT,2.1
2023-09-26,1,RO,2.24
2023-09-26,2,RO,2.24
2023-09-26,3,RO,2.24
2023-09-26,4,RO,2.24
2023-09-26,1,SA,1.2
2023-09-26,2,SA,1.2
2023-09-26,3,SA,1.2
2023-09-26,4,SA,1.2
2023-09-26,1,SE,2.51
2023-09-26,2,SE,2.51
2023-09-26,3,SE,2.51
2023-09-26,4,SE,2.51
2023-09-26,1,SI,2.86
2023-09-26,2,SI,2.86
2023-09-26,3,SI,2.86
2023-09-26,4,SI,2.86
2023-09-26,1,SK,2.34
2023-09-26,2,SK,2.34
2023-09-26,3,SK,2.34
2023-09-26,4,SK,2.34
2023-09-26,1,ZZ,1.2
2023-09-26,2,ZZ,1.2
2023-09-26,3,ZZ,1.2
2023-09-26,4,ZZ,1.2
2023-09-27,1,AT,3.17
2023-09-27,2,AT,3.17
2023-09-27,3,AT,3.17
2023-09-27,4,AT,3.17
2023-09-27,1,BE,2.78
2023-09-27,2,BE,2.78
2023-09-27,3,BE,2.78
2023-09-27,4,BE,2.78
2023-09-27,1,BG,2.15
2023-09-27,2,BG,2.15
2023-09-27,3,BG,2.15
2023-09-27,4,BG,2.15
2023-09-27,1,CH,2.59
2023-09-27,2,CH,2.59
2023-09-27,3,CH,2.59
2023-09-27,4,CH,2.59
2023-09-27,1,CY,1.2
2023-09-27,2,CY,1.2
2023-09-27,3,CY,1.2
2023-09-27,4,CY,1.2
2023-09-27,1,CZ,2.48
2023-09-27,2,CZ,2.48
2023-09-27,3,CZ,2.48
2023-09-27,4,CZ,2.48
2023-09-27,1,DE,1.92
2023-09-27,2,DE,1.92
2023-09-27,3,DE,1.92
2023-09-27,4,DE,1.92
2023-09-27,1,DK,2.63
2023-09-27,2,DK,2.63
2023-09-27,3,DK,2.63
2023-09-27,4,DK,2.63
2023-09-27,1,EE,1.9
2023-09-27,2,EE,1.9
2023-09-27,3,EE,1.9
2023-09-27,4,EE,1.9
2023-09-27,1,ES,2.27
2023-09-27,2,ES,2.27
2023-09-27,3,ES,2.27
2023-09-27,4,ES,2.27
2023-09-27,1,FI,3.02
2023-09-27,2,FI,3.02
2023-09-27,3,FI,3.02
2023-09-27,4,FI,3.02
2023-09-27,1,FR,2.35
2023-09-27,2,FR,2.35
2023-09-27,3,FR,2.35
2023-09-27,4,FR,2.35
2023-09-27,1,GR,2.19
2023-09-27,2,GR,2.19
2023-09-27,3,GR,2.19
2023-09-27,4,GR,2.19
2023-09-27,1,HR,2.17
2023-09-27,2,HR,2.17
2023-09-27,3,HR,2.17
2023-09-27,4,HR,2.17
2023-09-27,1,HU,2.35
2023-09-27,2,HU,2.35
2023-09-27,3,HU,2.35
2023-09-27,4,HU,2.35
2023-09-27,1,IE,1.67
2023-09-27,2,IE,1.67
2023-09-27,3,IE,1.67
2023-09-27,4,IE,1.67
2023-09-27,1,IL,1.2
2023-09-27,2,IL,1.2
2023-09-27,3,IL,1.2
2023-09-27,4,IL,1.2
2023-09-27,1,IT,1.2
2023-09-27,2,IT,1.2
2023-09-27,3,IT,1.2
2023-09-27,4,IT,1.2
2023-09-27,1,LT,1.9
2023-09-27,2,LT,1.9
2023-09-27,3,LT,1.9
2023-09-27,4,LT,1.9
2023-09-27,1,LU,1.2
2023-09-27,2,LU,1.2
2023-09-27,3,LU,1.2
2023-09-27,4,LU,1.2
2023-09-27,1,LV,1.9
2023-09-27,2,LV,1.9
2023-09-27,3,LV,1.9
2023-09-27,4,LV,1.9
2023-09-27,1,NL,2.79
2023-09-27,2,NL,2.79
2023-09-27,3,NL,2.79
2023-09-27,4,NL,2.79
2023-09-27,1,NO,1.5
2023-09-27,2,NO,1.5
2023-09-27,3,NO,1.5
2023-09-27,4,NO,1.5
2023-09-27,1,PL,1.99
2023-09-27,2,PL,1.99
2023-09-27,3,PL,1.99
2023-09-27,4,PL,1.99
2023-09-27,1,PT,2.1
2023-09-27,2,PT,2.1
2023-09-27,3,PT,2.1
2023-09-27,4,PT,2.1
2023-09-27,1,RO,2.24
2023-09-27,2,RO,2.24
2023-09-27,3,RO,2.24
2023-09-27,4,RO,2.24
2023-09-27,1,SA,1.2
2023-09-27,2,SA,1.2
2023-09-27,3,SA,1.2
2023-09-27,4,SA,1.2
2023-09-27,1,SE,2.51
2023-09-27,2,SE,2.51
2023-09-27,3,SE,2.51
2023-09-27,4,SE,2.51
2023-09-27,1,SI,2.86
2023-09-27,2,SI,2.86
2023-09-27,3,SI,2.86
2023-09-27,4,SI,2.86
2023-09-27,1,SK,2.34
2023-09-27,2,SK,2.34
2023-09-27,3,SK,2.34
2023-09-27,4,SK,2.34
2023-09-27,1,ZZ,1.2
2023-09-27,2,ZZ,1.2
2023-09-27,3,ZZ,1.2
2023-09-27,4,ZZ,1.2
2023-09-28,1,AT,3.17
2023-09-28,2,AT,3.17
2023-09-28,3,AT,3.17
2023-09-28,4,AT,3.17
2023-09-28,1,BE,2.78
2023-09-28,2,BE,2.78
2023-09-28,3,BE,2.78
2023-09-28,4,BE,2.78
2023-09-28,1,BG,2.15
2023-09-28,2,BG,2.15
2023-09-28,3,BG,2.15
2023-09-28,4,BG,2.15
2023-09-28,1,CH,2.59
2023-09-28,2,CH,2.59
2023-09-28,3,CH,2.59
2023-09-28,4,CH,2.59
2023-09-28,1,CY,1.2
2023-09-28,2,CY,1.2
2023-09-28,3,CY,1.2
2023-09-28,4,CY,1.2
2023-09-28,1,CZ,2.48
2023-09-28,2,CZ,2.48
2023-09-28,3,CZ,2.48
2023-09-28,4,CZ,2.48
2023-09-28,1,DE,1.92
2023-09-28,2,DE,1.92
2023-09-28,3,DE,1.92
2023-09-28,4,DE,1.92
2023-09-28,1,DK,2.63
2023-09-28,2,DK,2.63
2023-09-28,3,DK,2.63
2023-09-28,4,DK,2.63
2023-09-28,1,EE,1.9
2023-09-28,2,EE,1.9
2023-09-28,3,EE,1.9
2023-09-28,4,EE,1.9
2023-09-28,1,ES,2.27
2023-09-28,2,ES,2.27
2023-09-28,3,ES,2.27
2023-09-28,4,ES,2.27
2023-09-28,1,FI,3.02
2023-09-28,2,FI,3.02
2023-09-28,3,FI,3.02
2023-09-28,4,FI,3.02
2023-09-28,1,FR,2.35
2023-09-28,2,FR,2.35
2023-09-28,3,FR,2.35
2023-09-28,4,FR,2.35
2023-09-28,1,GR,2.19
2023-09-28,2,GR,2.19
2023-09-28,3,GR,2.19
2023-09-28,4,GR,2.19
2023-09-28,1,HR,2.17
2023-09-28,2,HR,2.17
2023-09-28,3,HR,2.17
2023-09-28,4,HR,2.17
2023-09-28,1,HU,2.35
2023-09-28,2,HU,2.35
2023-09-28,3,HU,2.35
2023-09-28,4,HU,2.35
2023-09-28,1,IE,1.67
2023-09-28,2,IE,1.67
2023-09-28,3,IE,1.67
2023-09-28,4,IE,1.67
2023-09-28,1,IL,1.2
2023-09-28,2,IL,1.2
2023-09-28,3,IL,1.2
2023-09-28,4,IL,1.2
2023-09-28,1,IT,1.2
2023-09-28,2,IT,1.2
2023-09-28,3,IT,1.2
2023-09-28,4,IT,1.2
2023-09-28,1,LT,1.9
2023-09-28,2,LT,1.9
2023-09-28,3,LT,1.9
2023-09-28,4,LT,1.9
2023-09-28,1,LU,1.2
2023-09-28,2,LU,1.2
2023-09-28,3,LU,1.2
2023-09-28,4,LU,1.2
2023-09-28,1,LV,1.9
2023-09-28,2,LV,1.9
2023-09-28,3,LV,1.9
2023-09-28,4,LV,1.9
2023-09-28,1,NL,2.79
2023-09-28,2,NL,2.79
2023-09-28,3,NL,2.79
2023-09-28,4,NL,2.79
2023-09-28,1,NO,1.5
2023-09-28,2,NO,1.5
2023-09-28,3,NO,1.5
2023-09-28,4,NO,1.5
2023-09-28,1,PL,1.99
2023-09-28,2,PL,1.99
2023-09-28,3,PL,1.99
2023-09-28,4,PL,1.99
2023-09-28,1,PT,2.1
2023-09-28,2,PT,2.1
2023-09-28,3,PT,2.1
2023-09-28,4,PT,2.1
2023-09-28,1,RO,2.24
2023-09-28,2,RO,2.24
2023-09-28,3,RO,2.24
2023-09-28,4,RO,2.24
2023-09-28,1,SA,1.2
2023-09-28,2,SA,1.2
2023-09-28,3,SA,1.2
2023-09-28,4,SA,1.2
2023-09-28,1,SE,2.51
2023-09-28,2,SE,2.51
2023-09-28,3,SE,2.51
2023-09-28,4,SE,2.51
2023-09-28,1,SI,2.86
2023-09-28,2,SI,2.86
2023-09-28,3,SI,2.86
2023-09-28,4,SI,2.86
2023-09-28,1,SK,2.34
2023-09-28,2,SK,2.34
2023-09-28,3,SK,2.34
2023-09-28,4,SK,2.34
2023-09-28,1,ZZ,1.2
2023-09-28,2,ZZ,1.2
2023-09-28,3,ZZ,1.2
2023-09-28,4,ZZ,1.2
2023-09-29,1,AT,3.17
2023-09-29,2,AT,3.17
2023-09-29,3,AT,3.17
2023-09-29,4,AT,3.17
2023-09-29,1,BE,2.78
2023-09-29,2,BE,2.78
2023-09-29,3,BE,2.78
2023-09-29,4,BE,2.78
2023-09-29,1,BG,2.15
2023-09-29,2,BG,2.15
2023-09-29,3,BG,2.15
2023-09-29,4,BG,2.15
2023-09-29,1,CH,2.59
2023-09-29,2,CH,2.59
2023-09-29,3,CH,2.59
2023-09-29,4,CH,2.59
2023-09-29,1,CY,1.2
2023-09-29,2,CY,1.2
2023-09-29,3,CY,1.2
2023-09-29,4,CY,1.2
2023-09-29,1,CZ,2.48
2023-09-29,2,CZ,2.48
2023-09-29,3,CZ,2.48
2023-09-29,4,CZ,2.48
2023-09-29,1,DE,1.92
2023-09-29,2,DE,1.92
2023-09-29,3,DE,1.92
2023-09-29,4,DE,1.92
2023-09-29,1,DK,2.63
2023-09-29,2,DK,2.63
2023-09-29,3,DK,2.63
2023-09-29,4,DK,2.63
2023-09-29,1,EE,1.9
2023-09-29,2,EE,1.9
2023-09-29,3,EE,1.9
2023-09-29,4,EE,1.9
2023-09-29,1,ES,2.27
2023-09-29,2,ES,2.27
2023-09-29,3,ES,2.27
2023-09-29,4,ES,2.27
2023-09-29,1,FI,3.02
2023-09-29,2,FI,3.02
2023-09-29,3,FI,3.02
2023-09-29,4,FI,3.02
2023-09-29,1,FR,2.35
2023-09-29,2,FR,2.35
2023-09-29,3,FR,2.35
2023-09-29,4,FR,2.35
2023-09-29,1,GR,2.19
2023-09-29,2,GR,2.19
2023-09-29,3,GR,2.19
2023-09-29,4,GR,2.19
2023-09-29,1,HR,2.17
2023-09-29,2,HR,2.17
2023-09-29,3,HR,2.17
2023-09-29,4,HR,2.17
2023-09-29,1,HU,2.35
2023-09-29,2,HU,2.35
2023-09-29,3,HU,2.35
2023-09-29,4,HU,2.35
2023-09-29,1,IE,1.67
2023-09-29,2,IE,1.67
2023-09-29,3,IE,1.67
2023-09-29,4,IE,1.67
2023-09-29,1,IL,1.2
2023-09-29,2,IL,1.2
2023-09-29,3,IL,1.2
2023-09-29,4,IL,1.2
2023-09-29,1,IT,1.2
2023-09-29,2,IT,1.2
2023-09-29,3,IT,1.2
2023-09-29,4,IT,1.2
2023-09-29,1,LT,1.9
2023-09-29,2,LT,1.9
2023-09-29,3,LT,1.9
2023-09-29,4,LT,1.9
2023-09-29,1,LU,1.2
2023-09-29,2,LU,1.2
2023-09-29,3,LU,1.2
2023-09-29,4,LU,1.2
2023-09-29,1,LV,1.9
2023-09-29,2,LV,1.9
2023-09-29,3,LV,1.9
2023-09-29,4,LV,1.9
2023-09-29,1,NL,2.79
2023-09-29,2,NL,2.79
2023-09-29,3,NL,2.79
2023-09-29,4,NL,2.79
2023-09-29,1,NO,1.5
2023-09-29,2,NO,1.5
2023-09-29,3,NO,1.5
2023-09-29,4,NO,1.5
2023-09-29,1,PL,1.99
2023-09-29,2,PL,1.99
2023-09-29,3,PL,1.99
2023-09-29,4,PL,1.99
2023-09-29,1,PT,2.1
2023-09-29,2,PT,2.1
2023-09-29,3,PT,2.1
2023-09-29,4,PT,2.1
2023-09-29,1,RO,2.24
2023-09-29,2,RO,2.24
2023-09-29,3,RO,2.24
2023-09-29,4,RO,2.24
2023-09-29,1,SA,1.2
2023-09-29,2,SA,1.2
2023-09-29,3,SA,1.2
2023-09-29,4,SA,1.2
2023-09-29,1,SE,2.51
2023-09-29,2,SE,2.51
2023-09-29,3,SE,2.51
2023-09-29,4,SE,2.51
2023-09-29,1,SI,2.86
2023-09-29,2,SI,2.86
2023-09-29,3,SI,2.86
2023-09-29,4,SI,2.86
2023-09-29,1,SK,2.34
2023-09-29,2,SK,2.34
2023-09-29,3,SK,2.34
2023-09-29,4,SK,2.34
2023-09-29,1,ZZ,1.2
2023-09-29,2,ZZ,1.2
2023-09-29,3,ZZ,1.2
2023-09-29,4,ZZ,1.2
2023-09-30,1,AT,3.17
2023-09-30,2,AT,3.17
2023-09-30,3,AT,3.17
2023-09-30,4,AT,3.17
2023-09-30,1,BE,2.78
2023-09-30,2,BE,2.78
2023-09-30,3,BE,2.78
2023-09-30,4,BE,2.78
2023-09-30,1,BG,2.15
2023-09-30,2,BG,2.15
2023-09-30,3,BG,2.15
2023-09-30,4,BG,2.15
2023-09-30,1,CH,2.59
2023-09-30,2,CH,2.59
2023-09-30,3,CH,2.59
2023-09-30,4,CH,2.59
2023-09-30,1,CY,1.2
2023-09-30,2,CY,1.2
2023-09-30,3,CY,1.2
2023-09-30,4,CY,1.2
2023-09-30,1,CZ,2.48
2023-09-30,2,CZ,2.48
2023-09-30,3,CZ,2.48
2023-09-30,4,CZ,2.48
2023-09-30,1,DE,1.92
2023-09-30,2,DE,1.92
2023-09-30,3,DE,1.92
2023-09-30,4,DE,1.92
2023-09-30,1,DK,2.63
2023-09-30,2,DK,2.63
2023-09-30,3,DK,2.63
2023-09-30,4,DK,2.63
2023-09-30,1,EE,1.9
2023-09-30,2,EE,1.9
2023-09-30,3,EE,1.9
2023-09-30,4,EE,1.9
2023-09-30,1,ES,2.27
2023-09-30,2,ES,2.27
2023-09-30,3,ES,2.27
2023-09-30,4,ES,2.27
2023-09-30,1,FI,3.02
2023-09-30,2,FI,3.02
2023-09-30,3,FI,3.02
2023-09-30,4,FI,3.02
2023-09-30,1,FR,2.35
2023-09-30,2,FR,2.35
2023-09-30,3,FR,2.35
2023-09-30,4,FR,2.35
2023-09-30,1,GR,2.19
2023-09-30,2,GR,2.19
2023-09-30,3,GR,2.19
2023-09-30,4,GR,2.19
2023-09-30,1,HR,2.17
2023-09-30,2,HR,2.17
2023-09-30,3,HR,2.17
2023-09-30,4,HR,2.17
2023-09-30,1,HU,2.35
2023-09-30,2,HU,2.35
2023-09-30,3,HU,2.35
2023-09-30,4,HU,2.35
2023-09-30,1,IE,1.67
2023-09-30,2,IE,1.67
2023-09-30,3,IE,1.67
2023-09-30,4,IE,1.67
2023-09-30,1,IL,1.2
2023-09-30,2,IL,1.2
2023-09-30,3,IL,1.2
2023-09-30,4,IL,1.2
2023-09-30,1,IT,1.2
2023-09-30,2,IT,1.2
2023-09-30,3,IT,1.2
2023-09-30,4,IT,1.2
2023-09-30,1,LT,1.9
2023-09-30,2,LT,1.9
2023-09-30,3,LT,1.9
2023-09-30,4,LT,1.9
2023-09-30,1,LU,1.2
2023-09-30,2,LU,1.2
2023-09-30,3,LU,1.2
2023-09-30,4,LU,1.2
2023-09-30,1,LV,1.9
2023-09-30,2,LV,1.9
2023-09-30,3,LV,1.9
2023-09-30,4,LV,1.9
2023-09-30,1,NL,2.79
2023-09-30,2,NL,2.79
2023-09-30,3,NL,2.79
2023-09-30,4,NL,2.79
2023-09-30,1,NO,1.5
2023-09-30,2,NO,1.5
2023-09-30,3,NO,1.5
2023-09-30,4,NO,1.5
2023-09-30,1,PL,1.99
2023-09-30,2,PL,1.99
2023-09-30,3,PL,1.99
2023-09-30,4,PL,1.99
2023-09-30,1,PT,2.1
2023-09-30,2,PT,2.1
2023-09-30,3,PT,2.1
2023-09-30,4,PT,2.1
2023-09-30,1,RO,2.24
2023-09-30,2,RO,2.24
2023-09-30,3,RO,2.24
2023-09-30,4,RO,2.24
2023-09-30,1,SA,1.2
2023-09-30,2,SA,1.2
2023-09-30,3,SA,1.2
2023-09-30,4,SA,1.2
2023-09-30,1,SE,2.51
2023-09-30,2,SE,2.51
2023-09-30,3,SE,2.51
2023-09-30,4,SE,2.51
2023-09-30,1,SI,2.86
2023-09-30,2,SI,2.86
2023-09-30,3,SI,2.86
2023-09-30,4,SI,2.86
2023-09-30,1,SK,2.34
2023-09-30,2,SK,2.34
2023-09-30,3,SK,2.34
2023-09-30,4,SK,2.34
2023-09-30,1,ZZ,1.2
2023-09-30,2,ZZ,1.2
2023-09-30,3,ZZ,1.2
2023-09-30,4,ZZ,1.2
2023-10-01,1,AT,3.17
2023-10-01,2,AT,3.17
2023-10-01,3,AT,3.17
2023-10-01,4,AT,3.17
2023-10-01,1,BE,2.78
2023-10-01,2,BE,2.78
2023-10-01,3,BE,2.78
2023-10-01,4,BE,2.78
2023-10-01,1,BG,2.15
2023-10-01,2,BG,2.15
2023-10-01,3,BG,2.15
2023-10-01,4,BG,2.15
2023-10-01,1,CH,2.59
2023-10-01,2,CH,2.59
2023-10-01,3,CH,2.59
2023-10-01,4,CH,2.59
2023-10-01,1,CY,1.2
2023-10-01,2,CY,1.2
2023-10-01,3,CY,1.2
2023-10-01,4,CY,1.2
2023-10-01,1,CZ,2.48
2023-10-01,2,CZ,2.48
2023-10-01,3,CZ,2.48
2023-10-01,4,CZ,2.48
2023-10-01,1,DE,1.92
2023-10-01,2,DE,1.92
2023-10-01,3,DE,1.92
2023-10-01,4,DE,1.92
2023-10-01,1,DK,2.63
2023-10-01,2,DK,2.63
2023-10-01,3,DK,2.63
2023-10-01,4,DK,2.63
2023-10-01,1,EE,1.9
2023-10-01,2,EE,1.9
2023-10-01,3,EE,1.9
2023-10-01,4,EE,1.9
2023-10-01,1,ES,2.27
2023-10-01,2,ES,2.27
2023-10-01,3,ES,2.27
2023-10-01,4,ES,2.27
2023-10-01,1,FI,3.02
2023-10-01,2,FI,3.02
2023-10-01,3,FI,3.02
2023-10-01,4,FI,3.02
2023-10-01,1,FR,2.35
2023-10-01,2,FR,2.35
2023-10-01,3,FR,2.35
2023-10-01,4,FR,2.35
2023-10-01,1,GR,2.19
2023-10-01,2,GR,2.19
2023-10-01,3,GR,2.19
2023-10-01,4,GR,2.19
2023-10-01,1,HR,2.17
2023-10-01,2,HR,2.17
2023-10-01,3,HR,2.17
2023-10-01,4,HR,2.17
2023-10-01,1,HU,2.35
2023-10-01,2,HU,2.35
2023-10-01,3,HU,2.35
2023-10-01,4,HU,2.35
2023-10-01,1,IE,1.67
2023-10-01,2,IE,1.67
2023-10-01,3,IE,1.67
2023-10-01,4,IE,1.67
2023-10-01,1,IL,1.2
2023-10-01,2,IL,1.2
2023-10-01,3,IL,1.2
2023-10-01,4,IL,1.2
2023-10-01,1,IT,1.2
2023-10-01,2,IT,1.2
2023-10-01,3,IT,1.2
2023-10-01,4,IT,1.2
2023-10-01,1,LT,1.9
2023-10-01,2,LT,1.9
2023-10-01,3,LT,1.9
2023-10-01,4,LT,1.9
2023-10-01,1,LU,1.2
2023-10-01,2,LU,1.2
2023-10-01,3,LU,1.2
2023-10-01,4,LU,1.2
2023-10-01,1,LV,1.9
2023-10-01,2,LV,1.9
2023-10-01,3,LV,1.9
2023-10-01,4,LV,1.9
2023-10-01,1,NL,2.79
2023-10-01,2,NL,2.79
2023-10-01,3,NL,2.79
2023-10-01,4,NL,2.79
2023-10-01,1,NO,1.5
2023-10-01,2,NO,1.5
2023-10-01,3,NO,1.5
2023-10-01,4,NO,1.5
2023-10-01,1,PL,1.99
2023-10-01,2,PL,1.99
2023-10-01,3,PL,1.99
2023-10-01,4,PL,1.99
2023-10-01,1,PT,2.1
2023-10-01,2,PT,2.1
2023-10-01,3,PT,2.1
2023-10-01,4,PT,2.1
2023-10-01,1,RO,2.24
2023-10-01,2,RO,2.24
2023-10-01,3,RO,2.24
2023-10-01,4,RO,2.24
2023-10-01,1,SA,1.2
2023-10-01,2,SA,1.2
2023-10-01,3,SA,1.2
2023-10-01,4,SA,1.2
2023-10-01,1,SE,2.51
2023-10-01,2,SE,2.51
2023-10-01,3,SE,2.51
2023-10-01,4,SE,2.51
2023-10-01,1,SI,2.86
2023-10-01,2,SI,2.86
2023-10-01,3,SI,2.86
2023-10-01,4,SI,2.86
2023-10-01,1,SK,2.34
2023-10-01,2,SK,2.34
2023-10-01,3,SK,2.34
2023-10-01,4,SK,2.34
2023-10-01,1,ZZ,1.2
2023-10-01,2,ZZ,1.2
2023-10-01,3,ZZ,1.2
2023-10-01,4,ZZ,1.2
2023-10-02,1,AT,3.17
2023-10-02,2,AT,3.17
2023-10-02,3,AT,3.17
2023-10-02,4,AT,3.17
2023-10-02,1,BE,2.78
2023-10-02,2,BE,2.78
2023-10-02,3,BE,2.78
2023-10-02,4,BE,2.78
2023-10-02,1,BG,2.15
2023-10-02,2,BG,2.15
2023-10-02,3,BG,2.15
2023-10-02,4,BG,2.15
2023-10-02,1,CH,2.59
2023-10-02,2,CH,2.59
2023-10-02,3,CH,2.59
2023-10-02,4,CH,2.59
2023-10-02,1,CY,1.2
2023-10-02,2,CY,1.2
2023-10-02,3,CY,1.2
2023-10-02,4,CY,1.2
2023-10-02,1,CZ,2.48
2023-10-02,2,CZ,2.48
2023-10-02,3,CZ,2.48
2023-10-02,4,CZ,2.48
2023-10-02,1,DE,1.92
2023-10-02,2,DE,1.92
2023-10-02,3,DE,1.92
2023-10-02,4,DE,1.92
2023-10-02,1,DK,2.63
2023-10-02,2,DK,2.63
2023-10-02,3,DK,2.63
2023-10-02,4,DK,2.63
2023-10-02,1,EE,1.9
2023-10-02,2,EE,1.9
2023-10-02,3,EE,1.9
2023-10-02,4,EE,1.9
2023-10-02,1,ES,2.27
2023-10-02,2,ES,2.27
2023-10-02,3,ES,2.27
2023-10-02,4,ES,2.27
2023-10-02,1,FI,3.02
2023-10-02,2,FI,3.02
2023-10-02,3,FI,3.02
2023-10-02,4,FI,3.02
2023-10-02,1,FR,2.35
2023-10-02,2,FR,2.35
2023-10-02,3,FR,2.35
2023-10-02,4,FR,2.35
2023-10-02,1,GR,2.19
2023-10-02,2,GR,2.19
2023-10-02,3,GR,2.19
2023-10-02,4,GR,2.19
2023-10-02,1,HR,2.17
2023-10-02,2,HR,2.17
2023-10-02,3,HR,2.17
2023-10-02,4,HR,2.17
2023-10-02,1,HU,2.35
2023-10-02,2,HU,2.35
2023-10-02,3,HU,2.35
2023-10-02,4,HU,2.35
2023-10-02,1,IE,1.67
2023-10-02,2,IE,1.67
2023-10-02,3,IE,1.67
2023-10-02,4,IE,1.67
2023-10-02,1,IL,1.2
2023-10-02,2,IL,1.2
2023-10-02,3,IL,1.2
2023-10-02,4,IL,1.2
2023-10-02,1,IT,1.2
2023-10-02,2,IT,1.2
2023-10-02,3,IT,1.2
2023-10-02,4,IT,1.2
2023-10-02,1,LT,1.9
2023-10-02,2,LT,1.9
2023-10-02,3,LT,1.9
2023-10-02,4,LT,1.9
2023-10-02,1,LU,1.2
2023-10-02,2,LU,1.2
2023-10-02,3,LU,1.2
2023-10-02,4,LU,1.2
2023-10-02,1,LV,1.9
2023-10-02,2,LV,1.9
2023-10-02,3,LV,1.9
2023-10-02,4,LV,1.9
2023-10-02,1,NL,2.79
2023-10-02,2,NL,2.79
2023-10-02,3,NL,2.79
2023-10-02,4,NL,2.79
2023-10-02,1,NO,1.5
2023-10-02,2,NO,1.5
2023-10-02,3,NO,1.5
2023-10-02,4,NO,1.5
2023-10-02,1,PL,1.99
2023-10-02,2,PL,1.99
2023-10-02,3,PL,1.99
2023-10-02,4,PL,1.99
2023-10-02,1,PT,2.1
2023-10-02,2,PT,2.1
2023-10-02,3,PT,2.1
2023-10-02,4,PT,2.1
2023-10-02,1,RO,2.24
2023-10-02,2,RO,2.24
2023-10-02,3,RO,2.24
2023-10-02,4,RO,2.24
2023-10-02,1,SA,1.2
2023-10-02,2,SA,1.2
2023-10-02,3,SA,1.2
2023-10-02,4,SA,1.2
2023-10-02,1,SE,2.51
2023-10-02,2,SE,2.51
2023-10-02,3,SE,2.51
2023-10-02,4,SE,2.51
2023-10-02,1,SI,2.86
2023-10-02,2,SI,2.86
2023-10-02,3,SI,2.86
2023-10-02,4,SI,2.86
2023-10-02,1,SK,2.34
2023-10-02,2,SK,2.34
2023-10-02,3,SK,2.34
2023-10-02,4,SK,2.34
2023-10-02,1,ZZ,1.2
2023-10-02,2,ZZ,1.2
2023-10-02,3,ZZ,1.2
2023-10-02,4,ZZ,1.2
2023-10-03,1,AT,3.17
2023-10-03,2,AT,3.17
2023-10-03,3,AT,3.17
2023-10-03,4,AT,3.17
2023-10-03,1,BE,2.78
2023-10-03,2,BE,2.78
2023-10-03,3,BE,2.78
2023-10-03,4,BE,2.78
2023-10-03,1,BG,2.15
2023-10-03,2,BG,2.15
2023-10-03,3,BG,2.15
2023-10-03,4,BG,2.15
2023-10-03,1,CH,2.59
2023-10-03,2,CH,2.59
2023-10-03,3,CH,2.59
2023-10-03,4,CH,2.59
2023-10-03,1,CY,1.2
2023-10-03,2,CY,1.2
2023-10-03,3,CY,1.2
2023-10-03,4,CY,1.2
2023-10-03,1,CZ,2.48
2023-10-03,2,CZ,2.48
2023-10-03,3,CZ,2.48
2023-10-03,4,CZ,2.48
2023-10-03,1,DE,1.92
2023-10-03,2,DE,1.92
2023-10-03,3,DE,1.92
2023-10-03,4,DE,1.92
2023-10-03,1,DK,2.63
2023-10-03,2,DK,2.63
2023-10-03,3,DK,2.63
2023-10-03,4,DK,2.63
2023-10-03,1,EE,1.9
2023-10-03,2,EE,1.9
2023-10-03,3,EE,1.9
2023-10-03,4,EE,1.9
2023-10-03,1,ES,2.27
2023-10-03,2,ES,2.27
2023-10-03,3,ES,2.27
2023-10-03,4,ES,2.27
